2.920E+2	4.405E-5
2.940E+2	4.317E-5
2.960E+2	4.462E-5
2.980E+2	7.888E-5
3.000E+2	1.348E-4
3.020E+2	7.519E-5
3.040E+2	3.910E-5
3.060E+2	4.235E-5
3.080E+2	4.443E-5
3.100E+2	4.217E-5
3.120E+2	3.850E-5
3.140E+2	3.936E-5
3.160E+2	4.330E-5
3.180E+2	4.695E-5
3.200E+2	4.909E-5
3.220E+2	5.082E-5
3.240E+2	5.115E-5
3.260E+2	4.516E-5
3.280E+2	4.899E-5
3.300E+2	4.537E-5
3.320E+2	4.949E-5
3.340E+2	5.522E-5
3.360E+2	4.329E-5
3.380E+2	3.991E-5
3.400E+2	4.289E-5
3.420E+2	6.120E-5
3.440E+2	6.175E-5
3.460E+2	6.627E-5
3.480E+2	6.907E-5
3.500E+2	5.641E-5
3.520E+2	4.730E-5
3.540E+2	4.072E-5
3.560E+2	4.740E-5
3.580E+2	5.566E-5
3.600E+2	5.210E-5
3.620E+2	5.707E-5
3.640E+2	5.147E-5
3.660E+2	4.316E-5
3.680E+2	4.054E-5
3.700E+2	3.730E-5
3.720E+2	4.055E-5
3.740E+2	4.125E-5
3.760E+2	4.124E-5
3.780E+2	4.660E-5
3.800E+2	4.325E-5
3.820E+2	4.272E-5
3.840E+2	3.935E-5
3.860E+2	3.994E-5
3.880E+2	4.270E-5
3.900E+2	3.708E-5
3.920E+2	3.605E-5
3.940E+2	4.205E-5
3.960E+2	4.137E-5
3.980E+2	4.010E-5
